has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://file-share-from-sarah-open-view.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://file-share-from-sarah-open-view.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://helpme120312421312412.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://helpme120312421312412.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://load-delay-wait.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://load-delay-wait.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://loading-screen-timeout.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://loading-screen-timeout.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://review-case-093728.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://review-case-093728.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,1,1,0,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sp-3f839.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,1,1,0,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sp-3f839.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,25,0,0,0,54,0,0,1,0,0,0,0,0,0,0,7,0,0,1,2,0,0,https://support-management-76454.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,25,0,0,0,54,0,0,1,0,0,0,0,0,0,0,7,0,0,1,2,0,0,https://support-management-76454.firebaseapp.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,7,2,9,40,0,0,0,770,1,14,3,22,0,1,0,0,0,0,7,1,0,0,0,1,0,https://zpr.io/BEDJJBKZCQFn,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,7,2,9,40,0,0,0,770,1,14,3,22,0,1,0,0,0,0,7,1,0,0,0,1,0,https://speitssc.org/assets/dashboard/img/date/wp-cli/index.html,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,40,0,0,2,0,7,27,1,1,0,5115,0,56,11,68,0,1,1,0,0,1,2,0,0,0,0,51,0,http://cx24930.tw1.ru/,1
1,1,1,0,1,1,0,0,1,0,0,25,2,0,63,133,0,0,12,21,18,34,1,1,1,5526,0,163,21,104,0,1,1,1,0,1,4,1,0,0,0,20,0,http://www.audio2hand.com/libraries/94df422754bd7245d8420e8db9494df4294df422754bd7245d8420e8db9494df2754bd7245d8420e8dbdf4/shipping/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,53,0,0,0,80,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,https://aaaaaaaaaa.myportfolio.com/,1
1,1,1,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,2,0,6,23,0,0,0,555,0,1,5,26,0,0,0,0,0,0,1,0,0,0,0,6,0,https://bafybeihlowxyopc7jmt7uc25cjv3klntnvagsff3avjkqil6c3fqrp22zy.ipfs.w3s.link/,1
1,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,9,2,6,7,1,0,0,377,0,6,2,62,0,0,1,0,0,1,16,1,0,0,0,3,0,https://service654.godaddysites.com/,1
1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,8,15,0,0,0,66,0,0,0,10,0,0,1,0,0,1,3,0,0,0,0,0,0,https://bafybeicd7gr462pzwb4ileneu4ei5td7ja7r2ldpofdaooqnu7zazipmje.ipfs.dweb.link/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.best-practice.se/ipfs/bafybeidofxreo4tesjb77gdpsmlb763ctzg6ylqijqj74a2izxnpxf7cra/link.html,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,47,0,0,14,37,18,47,1,1,1,5310,1,46,0,215,0,1,0,0,0,0,2,1,0,0,0,92,0,https://arahamimpex.net/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,1,119,0,1,0,12,0,0,0,0,1,0,3,0,0,0,0,3,0,https://bafybeia6myed5xdunex7qsszrwhtchbutganuu2dwepr2prn4xvsqf4rfy.ipfs.fleek.cool/2wertyuytrtoppwkk.html,1
1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,3,7,0,0,0,158,0,0,0,17,0,0,0,0,0,1,5,0,0,0,0,0,0,https://orangefr132.yolasite.com/,1
1,1,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,5,3,0,8,36,0,0,0,954,2,1,4,22,0,0,0,0,0,0,8,0,0,0,0,8,2,https://divine-lake-7688.on.fleek.co/indexpw.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://healtyworld.mx/wetj/famt.html,1
1,1,1,0,0,1,1,1,0,0,0,2,3,0,0,0,0,0,3,2,6,12,0,0,0,578,2,3,5,26,0,0,1,0,0,0,2,0,0,0,0,7,0,https://bigloot.in/newDocument/87878687_8778878/_87876gxyttu/512251253634567890.html,1
1,1,1,0,0,1,0,0,1,0,0,3,1,0,40,0,0,0,5,1,5,26,0,0,1,1110,0,2,1,9,0,0,1,0,0,1,7,0,0,0,0,0,0,http://u5285.dark.elastictech.org/agri/dcc832212449579/region.php?particulier#_dcc83221244957920,1
1,1,1,0,0,1,0,0,1,0,0,3,1,0,40,0,0,0,5,1,5,26,0,0,1,1110,0,2,1,9,0,0,1,0,0,1,7,0,0,0,0,0,0,http://u5285.dark.elastictech.org/agri/,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,40,0,0,2,0,7,27,1,1,0,5115,0,56,11,68,0,1,1,0,0,1,2,0,0,0,0,51,0,http://ct67704.tw1.ru/C.A%20C.A/0b69396e964f164/region.php?particulier#_0b69396e964f1645a,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,40,0,0,2,0,7,27,1,1,0,5115,0,56,11,68,0,1,1,0,0,1,2,0,0,0,0,51,0,http://ct67704.tw1.ru/C.A%20C.A/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,31,0,0,0,191,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp913197.sitebeat.crazydomains.com/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,13,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://yow5p3.webwave.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,13,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://shorturl.at/hEHJN,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,14,0,0,0,252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://shorturl.at/wHRU2,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,14,0,0,0,252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://w6tehz.webwave.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://mac01.atsnx.com/?i=2,1
1,1,1,0,0,1,0,0,1,0,0,9,6,0,0,0,0,2,6,4,33,19,0,0,0,597,0,4,1,56,0,0,1,0,0,1,10,0,0,0,0,0,1,https://kavx2v.webwave.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,13,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://mpvbqa.webwave.dev/,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,7,0,0,0,35,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,http://www.abretucuenta.viabcpc.com/,1
1,1,1,0,0,1,0,0,1,0,0,9,3,0,0,0,0,0,18,6,4,43,1,1,0,638,1,4,2,42,0,1,0,0,0,1,6,0,0,0,0,7,0,https://servidor-detalhado-24k.com/?gclid=EAIaIQobChMIw_DSloK5_QIV4Rx9Ch1AhwcUEAAYASAAEgJhofD_BwE,1
1,1,1,0,0,1,0,0,1,0,0,9,3,0,0,0,0,0,18,6,4,43,1,1,0,638,1,4,2,42,0,1,0,0,0,1,6,0,0,0,0,7,0,https://servidor-detalhado-24k.com/?gclid=EAIaIQobChMI8Ze4lIK5_QIVIxKtBh37WAIAEAAYASAAEgJ73PD_BwE,1
1,1,1,0,1,1,0,0,0,0,0,2,4,0,0,7,0,0,6,1,5,18,1,1,1,1661,0,13,1,66,0,1,1,0,0,0,12,1,0,0,0,16,0,https://onlieacessodigital.blogspot.com/?gclid=EAIaIQobChMIzIzIqf24_QIVtm1vBB31kgZEEAAYAiAAEgJFPPD_BwE,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1110,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,https://tinyurl.com/4mhj2j9u?72LWE,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1110,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,https://u20543793.ct.sendgrid.net/ls/click?upn=SPcvvw4Am8vw8cBIZNNuWqMYsdff3itpS7-2Ffnk7-2B5fcrOSup1JnsqQimS44A7Aj3r642_T66pdkNTQI-2FURoP7wFh9uOB48Qk6Le6vV8hOO7azVH-2Bs0-2FQ3Shu9BFZb6u8-2B6tR-2F-2BTcu3px9FxXXoDzzUWJdn4AZMokDhNli8VIdyrCge-2BodbdljqOyJ5shHxVP-2BuWnZ8X4jRpsIxNYo6ZsQ3jVQR1UYIKMPu5h8cwF8JBX5gkEfDjVcJmM-2Byn8csbUDIrDzc-2BokJhU6G-2Be5cqqmH9dT3rPUgwnR0PDVPlOXq4FZGMg-3D,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://v4lidarbanc0nacionai.atsnx.com/ldsss1.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://v4lidarbanc0nacionai.atsnx.com,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,1951,0,30,6,98,0,0,0,0,0,0,9,0,0,0,0,19,0,http://combinedctc.com/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,13,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://ly84ih.webwave.dev/,1
1,1,1,0,0,1,0,1,0,0,0,5,4,0,0,4,0,0,6,0,14,58,0,1,0,863,4,8,4,67,0,1,1,1,0,1,5,1,0,0,0,13,0,https://tas-hr.com.mx,1
1,1,1,0,0,1,0,0,1,0,0,4,1,0,0,31,0,0,9,5,39,56,1,1,1,3085,1,67,17,149,0,1,1,0,1,0,23,1,0,0,0,25,0,https://gaiaethos.com.br/error.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,0,0,229,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://kelivoyr.cloudaccess.host/Datenetflixer-konto/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,0,0,0,37,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,https://accvisecaoneagchf.blogspot.com/2023/02/one-digitale-online.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,208,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://provincia-arg.webcindario.com,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,https://formaloo.net/Att102,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-3643.formaloo.net/att1,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,13,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://cw31t2.webwave.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,13,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://shorturl.at/EQRS2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://redasd93400fasd9fv9rt4ed.sigue.la/promerica/,1
1,0,1,0,0,1,0,0,0,0,0,0,15,0,0,15,18,16,4,76,6,39,0,1,1,27328,10,24,8,160,0,1,0,0,0,0,2,1,0,0,0,1,1,http://sempra-23.new-mentus.com,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,4,10,13,1,0,0,264,0,0,2,7,0,0,0,0,0,0,5,0,0,0,0,1,0,http://axs-tech.xyz,1
1,1,1,0,0,1,1,0,0,0,0,3,2,0,5,5,0,0,4,3,1,6,1,1,0,597,1,7,1,75,0,0,1,0,0,0,2,0,0,0,0,18,0,https://flexsolve.com.au/Verificacion/e-BROU/step1.html,1
1,1,1,0,0,1,1,0,0,0,0,3,2,0,5,5,0,0,4,3,1,6,1,1,0,597,1,7,1,75,0,0,1,0,0,0,2,0,0,0,0,18,0,https://flexsolve.com.au/Verificacion/e-BROU,1
1,1,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,3,2,2,7,1,0,0,435,0,3,1,13,0,1,1,0,0,0,2,1,0,0,0,5,0,http://38.49.145.34.bc.googleusercontent.com/,1
1,1,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,3,2,2,7,1,0,0,435,0,3,1,13,0,1,1,0,0,0,2,1,0,0,0,5,0,http://34.145.49.38/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://anlconstructions.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://kcziydcvjg.sum4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sbrgtmswsd.wpexpert.academy/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://xbmcthhmfy.pony4frpp.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://iycsyrohqg.wage4frpp.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://komuwseuxn.self04wus.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://kamebpxwom.buserbelser.academy/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://fyqzsushei.sum4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://peehthmjzd.hard4sewe.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://rvuioodzhd.echo4frpp.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://rib4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://bhuzrnjrpw.rib4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cmyhfyindx.soup4nle.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sqfzekksgr.rib4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://fscjjjakpl.masterwp.academy/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://lzwnogbxym.thefeaneshop.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://nhqeupgwql.log4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://otvydlpwce.log4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://kpecdbsauu.medicinadaamazonia.com.br/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://buserbelser.academy/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://wtgijemjck.hard4sewe.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://twqegoibbg.soup4nle.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://nwaqtzodwj.law04wuk.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://wxqhuljqip.sin4nle.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://ycefnezlgz.orquideass.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sqkopxtphy.nose4frpp.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://pizvwyaixv.low4nle.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://qwywseclyb.thefeaneshop.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://dcluwezhlr.poem4frpp.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://ldhvbzvdug.pay04wuk.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://bbhssdrvzr.corn04wus.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://yenofhzrsm.pay04wuk.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://iqpofnfamg.orquideass.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cavdsyzvif.pay04wuk.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://mwawelwbzl.masterwp.academy/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://nnntivbyze.wpexpert.academy/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://usdqmeajbw.law04wuk.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://nose4frpp.club/vnafvra97w/?q=3717065149&id=100,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,14,0,0,0,41,0,1,1,29,0,0,0,0,0,0,13,1,0,1,3,0,0,https://metamasklogiu.godaddysites.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://orquideass.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cwzsehuakb.leg4fsrch.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://tokmpbpfcg.lie4iit.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://rsmycidwho.fox4nle.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://vzkpedwlqh.corn04wus.club/vnafvra97w/?q=3717065149&id=100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://dgrcxwyulg.nose4frpp.club/vnafvra97w/?q=3717065149&id=100,1
